240,2 343,3 345,2 415,3 411,2 351,2 414,3 1,1
552,1 533,1 532,1 0,0 0,0 0,0 0,0 1,8
224,1 515,1 371,1 424,1 369,1 0,0 0,0 0,1
224,2 361,1 426,3 359,1 141,1 424,1 356,1 0,2
503,1 361,1 365,1 458,1 353,2 366,1 0,0 0,1
224,1 361,1 353,1 341,1 359,1 135,1 141,1 0,1
552,1 428,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 184,1 371,1 424,1 183,1 426,1 0,0 0,1
224,1 348,1 387,1 424,1 385,1 0,0 0,0 0,1
442,1 348,2 345,2 411,3 414,1 0,0 0,0 0,1
224,1 348,1 415,1 150,1 424,1 414,1 0,0 0,1
224,2 184,2 371,3 490,3 369,3 0,0 0,0 0,1
552,1 174,1 385,1 306,1 0,0 0,0 0,0 0,1
224,1 361,1 138,1 141,1 357,1 359,1 353,1 0,1
224,1 348,1 414,1 424,1 411,1 351,1 546,1 0,4
224,1 184,1 351,1 457,1 424,1 426,1 367,1 0,1
224,1 348,1 141,1 341,1 359,1 426,1 353,1 0,1
224,1 348,1 169,1 172,1 387,1 337,1 517,1 0,1
224,1 348,1 180,1 371,1 555,1 183,1 0,0 0,1
224,1 361,1 138,1 341,1 359,1 357,1 0,0 0,1
552,1 544,1 526,1 527,1 0,0 0,0 0,0 0,3
224,1 184,1 180,1 371,1 424,1 367,1 0,0 0,2
224,1 348,1 457,1 351,1 337,1 172,1 0,0 0,1
552,1 426,1 0,0 0,0 0,0 0,0 0,0 0,1
552,1 353,1 0,0 0,0 0,0 0,0 0,0 0,1
552,1 370,1 367,1 315,1 336,1 426,1 0,0 0,1
552,2 533,3 532,3 0,0 0,0 0,0 0,0 0,1
552,2 544,2 513,1 515,3 0,0 0,0 0,0 0,1
552,2 544,2 532,2 0,0 0,0 0,0 0,0 0,1
224,1 348,1 371,1 424,1 351,1 0,0 0,0 0,1
224,1 339,1 424,1 385,1 387,1 0,0 0,0 0,3
442,1 348,2 345,2 411,3 414,2 0,0 0,0 0,1
224,2 339,1 424,1 385,1 387,2 0,0 0,0 0,1
224,2 348,1 387,1 519,2 172,1 381,1 0,0 0,1
552,1 367,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 348,1 345,1 415,1 409,1 0,0 0,0 0,1
224,1 184,1 371,1 424,1 183,1 426,1 380,1 0,1
552,2 515,3 0,0 0,0 0,0 0,0 0,0 0,1
552,2 544,1 526,1 527,1 0,0 0,0 0,0 0,1
224,1 380,1 184,1 371,1 424,1 369,1 0,0 0,3
