551,2 409,3 343,3 351,2 426,3 414,1 411,3 1,1
156,1 343,1 411,1 414,1 415,1 420,1 427,1 1,2
156,1 343,1 409,1 150,1 411,1 415,1 414,1 2,4
441,2 409,3 343,3 344,2 417,1 426,2 422,1 1,2
156,1 343,1 344,1 411,1 351,1 414,1 409,1 1,2
441,2 409,3 343,3 344,2 417,1 426,1 422,1 1,2
441,1 343,1 415,1 417,1 0,0 0,0 0,0 1,2
441,2 409,3 343,3 344,2 417,2 426,3 422,1 3,7
156,1 409,1 343,1 415,1 417,1 414,1 0,0 4,10
156,1 409,1 426,1 414,1 150,1 411,1 148,1 2,5
441,2 413,1 409,1 426,1 417,1 0,0 0,0 2,5
441,2 413,3 344,2 424,2 409,3 0,0 0,0 2,5
156,1 413,1 344,1 414,1 411,1 0,0 0,0 5,13
441,2 413,3 344,2 411,3 409,3 0,0 0,0 6,16
441,2 152,1 422,1 420,1 344,2 0,0 0,0 4,11
441,2 412,3 409,3 149,1 427,1 417,2 0,0 7,21
441,1 428,1 533,1 426,1 0,0 0,0 0,0 3,9
441,2 412,3 409,2 149,1 427,1 417,2 0,0 2,6
441,1 413,1 409,1 426,1 417,1 0,0 0,0 3,9
441,2 455,2 409,3 414,2 411,3 343,3 344,2 1,3
156,1 343,1 409,1 411,1 344,1 414,1 351,1 1,3
441,1 343,1 455,1 415,1 344,1 427,1 0,0 1,3
156,1 413,1 409,1 411,1 414,1 351,1 0,0 5,15
441,1 413,1 409,1 193,1 426,1 427,1 0,0 1,3
551,1 533,1 0,0 0,0 0,0 0,0 0,0 1,4
441,1 413,1 344,1 414,1 427,1 0,0 0,0 1,4
441,1 413,1 344,1 411,1 409,1 0,0 0,0 1,4
441,1 544,1 543,1 409,1 0,0 0,0 0,0 2,10
261,1 412,1 409,1 427,1 411,1 414,1 415,1 1,7
156,1 344,1 152,1 424,1 0,0 0,0 0,0 1,47
156,1 412,1 426,1 420,1 455,1 414,1 344,1 0,1
156,1 343,1 409,1 411,1 344,1 416,1 0,0 0,1
156,1 409,1 343,1 344,1 411,1 351,1 414,1 0,1
441,1 409,1 532,1 191,1 411,1 0,0 0,0 0,4
441,1 425,1 532,1 0,0 0,0 0,0 0,0 0,2
441,2 413,2 409,1 426,1 417,2 0,0 0,0 0,1
441,2 413,3 409,3 426,2 417,2 0,0 0,0 0,1
441,2 533,3 344,2 409,3 0,0 0,0 0,0 0,1
261,2 533,1 344,2 343,3 0,0 0,0 0,0 0,1
441,2 413,3 409,1 426,1 417,2 0,0 0,0 0,1
441,1 425,1 427,1 148,1 0,0 0,0 0,0 0,1
156,1 426,1 542,1 544,1 0,0 0,0 0,0 0,1
441,2 152,1 426,1 416,2 0,0 0,0 0,0 0,3
261,2 413,3 151,2 414,2 409,3 0,0 0,0 0,1
441,1 413,1 425,1 409,1 0,0 0,0 0,0 0,1
441,2 412,3 344,2 417,2 0,0 0,0 0,0 0,3
441,2 152,1 344,2 427,2 0,0 0,0 0,0 0,3
441,1 428,1 532,1 150,1 0,0 0,0 0,0 0,1
441,1 533,1 426,1 194,1 0,0 0,0 0,0 0,2
441,1 412,1 409,1 344,1 417,1 0,0 0,0 0,1
441,2 343,3 415,2 417,2 0,0 0,0 0,0 0,2
156,2 152,1 344,1 411,3 0,0 0,0 0,0 0,1
441,2 295,2 154,2 427,1 149,3 0,0 0,0 0,1
441,1 409,1 532,1 414,1 415,1 0,0 0,0 0,3
441,2 152,2 426,1 416,2 0,0 0,0 0,0 0,1
156,1 152,1 344,1 411,1 0,0 0,0 0,0 0,6
441,2 343,3 422,1 420,1 417,2 344,2 0,0 0,1
441,1 533,1 191,1 149,1 0,0 0,0 0,0 0,1
441,1 152,1 344,1 149,1 0,0 0,0 0,0 0,1
156,1 413,1 415,1 420,1 411,1 0,0 0,0 0,2
441,1 533,1 424,1 427,1 0,0 0,0 0,0 0,1
441,1 486,1 344,1 343,1 0,0 0,0 0,0 0,1
441,1 533,1 414,1 426,1 149,1 0,0 0,0 0,1
441,2 343,3 415,1 417,1 0,0 0,0 0,0 0,1
441,2 428,2 426,3 351,2 343,3 344,2 0,0 0,1
441,2 409,3 426,3 343,3 448,1 344,2 542,1 0,1
441,2 413,3 415,1 344,2 0,0 0,0 0,0 0,1
441,2 409,3 426,3 343,3 415,1 344,2 427,1 0,1
156,1 343,1 344,1 409,1 411,1 416,1 0,0 0,1
156,2 413,3 409,3 417,1 343,3 0,0 0,0 0,1
551,1 412,1 0,0 0,0 0,0 0,0 0,0 0,1
551,2 542,1 533,2 0,0 0,0 0,0 0,0 0,1
441,2 409,3 343,3 344,2 417,2 426,3 0,0 0,1
441,2 412,3 409,2 149,1 427,2 417,2 0,0 0,1
441,2 413,2 409,2 426,1 417,1 0,0 0,0 0,1
441,2 412,3 409,3 149,1 427,2 417,2 0,0 0,1
156,1 413,1 409,1 417,1 343,1 0,0 0,0 0,1
441,2 412,3 409,1 149,1 427,1 417,2 0,0 0,2
156,1 413,1 409,1 414,1 417,1 0,0 0,0 0,1
551,2 530,1 543,1 0,0 0,0 0,0 0,0 0,1
441,1 152,1 344,1 237,1 0,0 0,0 0,0 0,1
551,1 530,1 543,1 0,0 0,0 0,0 0,0 0,1
441,1 412,1 542,1 414,1 427,1 344,1 422,1 0,1
551,2 530,1 543,2 0,0 0,0 0,0 0,0 0,1
441,2 343,3 415,2 417,1 0,0 0,0 0,0 0,1
441,1 412,1 544,1 191,1 149,1 0,0 0,0 0,1
261,1 343,1 455,1 411,1 420,1 415,1 414,1 0,1
156,1 409,1 344,1 411,1 414,1 351,1 343,1 0,1
441,1 428,1 426,1 531,1 427,1 0,0 0,0 0,1
441,1 412,1 413,1 416,1 0,0 0,0 0,0 0,1
441,1 532,1 191,1 414,1 427,1 0,0 0,0 0,1
441,1 147,1 409,1 193,1 426,1 429,1 0,0 0,1
441,2 412,3 409,1 149,3 427,2 417,2 0,0 0,1
441,1 152,1 426,1 416,1 0,0 0,0 0,0 0,1
156,1 424,1 413,1 409,1 0,0 0,0 0,0 0,1
441,2 152,1 344,2 427,1 0,0 0,0 0,0 0,1
441,1 409,1 193,1 415,1 148,1 0,0 0,0 0,2
441,1 409,1 152,1 195,1 0,0 0,0 0,0 0,1
441,1 409,1 413,1 151,1 426,1 0,0 0,0 0,1
441,1 425,1 195,1 149,1 0,0 0,0 0,0 0,1
156,1 409,1 0,0 0,0 0,0 0,0 0,0 0,2
441,1 152,1 414,1 429,1 0,0 0,0 0,0 0,1
441,1 413,1 409,1 147,1 426,1 427,1 0,0 0,1
156,1 409,1 426,1 150,1 194,1 415,1 414,1 0,2
441,1 409,1 151,1 426,1 195,1 0,0 0,0 0,1
441,1 425,1 410,1 426,1 427,1 0,0 0,0 0,1
441,1 409,1 415,1 195,1 196,1 0,0 0,0 0,1
441,1 412,1 409,1 194,1 423,1 0,0 0,0 0,1
441,1 413,1 191,1 195,1 0,0 0,0 0,0 0,1
441,1 190,1 409,1 150,1 427,1 0,0 0,0 0,1
