261,2 343,3 455,2 344,2 414,2 411,3 485,3 1,1
441,1 409,1 151,1 533,1 149,1 0,0 0,0 0,1
156,1 412,1 345,1 344,1 0,0 0,0 0,0 0,1
441,1 409,1 152,1 410,1 414,1 411,1 0,0 0,1
551,2 532,3 533,3 0,0 0,0 0,0 0,0 0,1
441,2 413,1 149,1 415,1 417,2 0,0 0,0 0,1
441,2 413,2 414,2 415,2 417,1 422,1 0,0 0,1
441,2 343,2 414,1 415,1 417,1 344,1 422,1 0,1
441,1 533,1 409,1 151,1 149,1 0,0 0,0 0,1
441,2 412,3 410,3 415,2 411,3 420,1 414,2 0,1
441,1 413,1 344,1 417,1 343,1 0,0 0,0 0,1
441,1 412,1 343,1 414,1 411,1 415,1 344,1 0,2
261,1 152,1 150,1 422,1 414,1 420,1 344,1 0,1
156,1 152,1 409,1 344,1 417,1 0,0 0,0 0,2
441,1 412,1 410,1 415,1 411,1 420,1 414,1 0,1
551,1 533,1 531,1 0,0 0,0 0,0 0,0 0,1
551,1 528,1 532,1 0,0 0,0 0,0 0,0 0,1
441,1 147,1 533,1 416,1 0,0 0,0 0,0 0,1
441,2 343,3 345,2 344,2 415,2 409,3 422,1 0,2
156,1 343,1 409,1 150,1 345,1 415,1 414,1 0,1
156,1 151,1 152,1 149,1 414,1 409,1 0,0 0,1
441,1 412,1 343,1 409,1 411,1 344,1 416,1 0,2
156,2 413,2 409,2 415,1 150,1 414,1 411,1 0,1
441,1 412,1 410,1 414,1 411,1 343,1 415,1 0,1
261,1 412,1 345,1 344,1 411,1 414,1 0,0 0,1
441,2 533,3 420,1 344,2 411,1 0,0 0,0 0,1
156,1 409,1 533,1 344,1 411,1 414,1 0,0 0,2
441,2 413,3 414,2 415,2 417,2 422,1 0,0 0,1
463,1 422,1 409,3 412,3 411,3 485,1 414,2 0,1
441,2 343,3 455,2 344,2 417,2 415,2 422,1 0,1
441,2 343,3 345,2 344,2 415,1 409,3 422,1 0,1
156,1 412,1 409,1 414,1 415,1 417,1 150,1 0,1
156,1 530,1 417,1 412,1 0,0 0,0 0,0 0,1
441,1 413,1 414,1 415,1 417,1 0,0 0,0 0,2
441,2 344,2 417,1 152,1 0,0 0,0 0,0 0,1
441,2 409,3 343,3 415,2 150,1 417,1 149,1 0,1
441,1 147,1 409,1 151,1 416,1 149,1 0,0 0,1
441,1 409,1 147,1 150,1 415,1 417,1 0,0 0,1
441,1 409,1 410,1 149,1 148,1 416,1 0,0 0,1
441,2 413,3 409,2 344,2 417,2 0,0 0,0 0,1
551,2 343,3 345,2 320,2 422,1 0,0 0,0 0,1
441,1 529,1 344,1 411,1 0,0 0,0 0,0 0,2
441,1 412,1 151,1 531,1 149,1 0,0 0,0 0,1
441,1 413,1 415,1 417,1 422,1 0,0 0,0 0,1
441,1 409,1 147,1 410,1 150,1 417,1 0,0 0,1
441,1 412,1 455,1 414,1 411,1 415,1 344,1 0,1
441,1 413,1 409,1 147,1 410,1 150,1 0,0 0,1
441,1 532,1 409,1 412,1 146,1 149,1 0,0 0,1
441,1 409,1 152,1 150,1 416,1 0,0 0,0 0,1
441,1 412,1 409,1 532,1 149,1 148,1 0,0 0,1
441,2 344,2 417,2 422,1 152,1 0,0 0,0 0,1
441,1 409,1 147,1 411,1 150,1 149,1 148,1 0,1
441,1 409,1 147,1 152,1 148,1 0,0 0,0 0,1
