291,1 443,1 462,1 175,1 242,3 351,2 337,3 1,1
224,1 348,1 346,1 426,1 350,1 425,1 349,1 0,3
224,1 348,1 346,1 426,1 350,1 533,1 344,1 0,4
224,1 348,1 346,1 426,1 350,1 338,1 452,1 0,1
552,1 348,1 346,1 426,1 350,1 543,1 542,1 0,1
224,1 361,1 476,1 362,1 274,1 357,1 346,1 0,1
262,1 348,1 347,1 338,1 351,1 202,1 0,0 0,1
552,1 348,1 346,1 426,1 350,1 543,1 344,1 0,3
552,2 436,1 379,1 351,2 429,1 242,1 457,2 0,1
200,1 368,3 380,1 372,2 436,1 373,2 374,2 0,1
552,2 522,1 525,2 543,2 542,1 526,3 0,0 0,1
552,2 436,1 450,1 351,2 429,1 430,1 0,0 0,1
224,1 348,1 345,1 344,1 415,1 417,1 346,1 0,2
224,1 348,1 346,1 426,1 350,1 543,1 519,1 0,1
224,1 184,1 512,1 371,1 195,1 179,1 369,1 0,1
224,1 543,1 539,1 544,1 0,0 0,0 0,0 0,3
224,1 412,1 0,0 0,0 0,0 0,0 0,0 0,3
552,1 269,1 150,1 528,1 424,1 436,1 422,1 0,1
552,2 349,3 462,1 351,2 350,2 513,2 542,2 0,1
552,1 532,1 343,1 344,1 346,1 409,1 457,1 0,1
552,2 348,1 346,1 426,1 350,1 525,1 425,1 0,1
224,2 348,2 341,2 359,1 357,3 351,2 346,2 0,1
224,1 543,1 539,1 0,0 0,0 0,0 0,0 0,1
262,2 348,2 384,3 448,1 490,3 387,2 385,3 0,1
442,1 348,2 384,1 385,3 387,1 338,2 346,2 0,1
552,1 381,1 0,0 0,0 0,0 0,0 0,0 0,1
552,1 515,1 514,1 544,1 0,0 0,0 0,0 0,2
224,1 426,1 0,0 0,0 0,0 0,0 0,0 0,6
552,1 426,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 343,1 0,0 0,0 0,0 0,0 0,0 0,1
291,1 339,1 436,1 338,2 387,2 520,3 394,1 0,1
552,1 515,1 514,1 513,1 544,1 0,0 0,0 0,1
