554,1 361,2 362,2 357,3 457,1 341,2 351,2 1,1
552,2 339,1 387,1 385,1 338,1 337,1 351,1 1,2
224,1 348,1 424,1 426,1 337,1 338,1 425,1 1,2
224,1 348,1 371,1 424,1 425,1 373,1 426,1 1,2
552,1 349,1 526,1 527,1 453,1 0,0 0,0 1,2
224,1 348,1 354,1 341,1 359,1 357,1 361,1 2,5
552,1 544,1 521,1 519,1 0,0 0,0 0,0 2,5
224,1 348,1 381,1 387,1 338,1 519,1 385,1 1,3
224,1 348,1 425,1 415,1 414,1 345,1 343,1 1,3
224,1 348,1 414,1 345,1 415,1 425,1 546,1 1,3
552,1 544,1 513,1 515,1 0,0 0,0 0,0 1,4
224,1 348,1 345,1 415,1 411,1 414,1 343,1 3,14
224,1 348,1 349,1 426,1 337,1 338,1 425,1 0,1
552,2 432,1 448,1 424,1 526,3 430,1 366,1 0,1
224,1 348,1 387,1 385,1 337,1 457,1 544,1 0,1
503,2 376,1 347,3 351,2 429,1 430,1 369,3 0,1
552,2 289,2 450,1 351,2 399,3 352,1 408,1 0,1
552,2 348,2 347,2 351,1 336,1 242,3 426,2 0,1
224,1 184,1 193,1 371,1 179,1 424,1 512,1 0,1
552,1 544,1 515,1 451,1 0,0 0,0 0,0 0,1
552,1 339,1 387,1 385,1 338,1 337,1 351,1 0,3
224,1 152,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 348,1 425,1 426,1 337,1 338,1 349,1 0,1
224,1 348,1 538,1 402,1 424,1 401,1 395,1 0,1
291,1 376,2 379,1 351,1 429,2 430,2 0,0 0,1
224,1 184,1 371,1 541,1 369,1 457,1 512,1 0,1
552,2 436,1 450,1 351,2 429,1 273,3 448,1 0,1
552,1 428,1 242,1 448,1 424,1 430,1 351,1 0,1
224,1 348,1 371,1 424,1 425,1 373,1 546,1 0,1
554,1 436,1 450,1 351,2 429,1 338,1 0,0 0,1
552,2 405,2 448,1 351,2 429,2 430,2 457,2 0,1
552,2 436,1 450,1 351,2 429,1 457,2 426,3 0,1
552,1 152,1 0,0 0,0 0,0 0,0 0,0 0,2
554,1 466,3 426,3 372,1 448,1 379,1 371,3 0,1
291,1 376,2 546,1 371,3 426,1 372,1 0,0 0,1
554,1 444,1 462,1 426,2 429,1 430,1 457,2 0,1
552,1 361,1 357,1 359,1 429,1 541,1 0,0 0,1
224,1 343,1 533,1 345,1 415,1 411,1 351,1 0,1
442,1 348,2 347,2 424,1 457,2 351,2 426,1 0,1
224,1 348,1 387,1 519,1 424,1 194,1 544,1 0,1
552,1 348,1 546,1 426,1 544,1 425,1 340,1 0,1
224,1 348,1 387,1 519,1 429,1 194,1 338,1 0,1
552,1 353,1 0,0 0,0 0,0 0,0 0,0 0,3
224,1 348,1 385,1 519,1 338,1 387,1 172,1 0,1
552,2 515,3 315,1 546,2 511,1 0,0 0,0 0,1
224,1 348,1 397,1 426,1 158,1 402,1 332,1 0,1
552,2 544,2 521,2 519,1 0,0 0,0 0,0 0,1
224,1 348,1 533,1 415,1 345,1 414,1 0,0 0,1
552,2 544,2 513,1 515,2 541,1 0,0 0,0 0,1
224,1 426,1 0,0 0,0 0,0 0,0 0,0 0,1
552,1 367,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 184,1 541,1 371,1 179,1 424,1 512,1 0,1
224,1 348,1 493,1 357,1 341,1 359,1 141,1 0,1
552,1 523,1 527,1 526,1 544,1 0,0 0,0 0,1
262,1 348,1 345,1 411,1 351,1 414,1 412,1 0,1
